event_id,attack_cat_for_evaluation,true_label_for_evaluation,reconstruction_error,anomaly_threshold,predicted_anomaly,model_confidence,anomaly_magnitude,threat_score,severity
80865,Normal,0,0.13083561,0.031196122989058495,1,1.0,1.0,100.0,Critical
80858,Normal,0,0.10488125,0.031196122989058495,1,1.0,1.0,100.0,Critical
19941,Generic,1,0.083589904,0.031196122989058495,1,1.0,1.0,100.0,Critical
19938,Generic,1,0.08358993,0.031196122989058495,1,1.0,1.0,100.0,Critical
11597,DoS,1,0.15438528,0.031196122989058495,1,1.0,1.0,100.0,Critical
11588,Exploits,1,0.07981412,0.031196122989058495,1,1.0,1.0,100.0,Critical
19935,Generic,1,0.085182555,0.031196122989058495,1,1.0,1.0,100.0,Critical
19933,Generic,1,0.12925516,0.031196122989058495,1,1.0,1.0,100.0,Critical
19931,Generic,1,0.21684104,0.031196122989058495,1,1.0,1.0,100.0,Critical
11029,DoS,1,0.44245094,0.031196122989058495,1,1.0,1.0,100.0,Critical
20347,Generic,1,0.063157625,0.031196122989058495,1,1.0,1.0,100.0,Critical
20343,Generic,1,0.06315782,0.031196122989058495,1,1.0,1.0,100.0,Critical
80833,Normal,0,0.10377056,0.031196122989058495,1,1.0,1.0,100.0,Critical
80829,Normal,0,0.1036574,0.031196122989058495,1,1.0,1.0,100.0,Critical
80828,Normal,0,0.103657484,0.031196122989058495,1,1.0,1.0,100.0,Critical
80821,Normal,0,0.12809567,0.031196122989058495,1,1.0,1.0,100.0,Critical
80820,Normal,0,0.12809566,0.031196122989058495,1,1.0,1.0,100.0,Critical
80813,Normal,0,0.10384172,0.031196122989058495,1,1.0,1.0,100.0,Critical
18521,Generic,1,0.09565591,0.031196122989058495,1,1.0,1.0,100.0,Critical
18518,Generic,1,0.06431252,0.031196122989058495,1,1.0,1.0,100.0,Critical
18517,Generic,1,0.08187145,0.031196122989058495,1,1.0,1.0,100.0,Critical
19928,Generic,1,0.2168413,0.031196122989058495,1,1.0,1.0,100.0,Critical
19924,Generic,1,0.2168416,0.031196122989058495,1,1.0,1.0,100.0,Critical
19921,Generic,1,0.07520842,0.031196122989058495,1,1.0,1.0,100.0,Critical
11610,DoS,1,0.44250515,0.031196122989058495,1,1.0,1.0,100.0,Critical
11608,DoS,1,0.18922216,0.031196122989058495,1,1.0,1.0,100.0,Critical
11607,Reconnaissance,1,0.18922217,0.031196122989058495,1,1.0,1.0,100.0,Critical
11605,Exploits,1,0.07108247,0.031196122989058495,1,1.0,1.0,100.0,Critical
20367,Generic,1,0.069449574,0.031196122989058495,1,1.0,1.0,100.0,Critical
20364,Generic,1,0.06944973,0.031196122989058495,1,1.0,1.0,100.0,Critical
20361,Generic,1,0.06944989,0.031196122989058495,1,1.0,1.0,100.0,Critical
18497,Generic,1,0.07748098,0.031196122989058495,1,1.0,1.0,100.0,Critical
18523,Generic,1,0.08187131,0.031196122989058495,1,1.0,1.0,100.0,Critical
80774,Normal,0,0.10505872,0.031196122989058495,1,1.0,1.0,100.0,Critical
407,Fuzzers,1,0.088433556,0.031196122989058495,1,1.0,1.0,100.0,Critical
80753,Normal,0,0.092914745,0.031196122989058495,1,1.0,1.0,100.0,Critical
80730,Normal,0,0.10855304,0.031196122989058495,1,1.0,1.0,100.0,Critical
80836,Normal,0,0.101956636,0.031196122989058495,1,1.0,1.0,100.0,Critical
11035,DoS,1,0.06466555,0.031196122989058495,1,1.0,1.0,100.0,Critical
11034,Exploits,1,28.257826,0.031196122989058495,1,1.0,1.0,100.0,Critical
11603,DoS,1,1.1137464,0.031196122989058495,1,1.0,1.0,100.0,Critical
19920,Generic,1,0.21684197,0.031196122989058495,1,1.0,1.0,100.0,Critical
19917,Generic,1,0.07520842,0.031196122989058495,1,1.0,1.0,100.0,Critical
19914,Generic,1,0.08987954,0.031196122989058495,1,1.0,1.0,100.0,Critical
19911,Generic,1,0.08987967,0.031196122989058495,1,1.0,1.0,100.0,Critical
19908,Generic,1,0.0877113,0.031196122989058495,1,1.0,1.0,100.0,Critical
20376,Generic,1,0.06313597,0.031196122989058495,1,1.0,1.0,100.0,Critical
80684,Normal,0,0.10863635,0.031196122989058495,1,1.0,1.0,100.0,Critical
80682,Normal,0,0.5834177,0.031196122989058495,1,1.0,1.0,100.0,Critical
80681,Normal,0,0.5834175,0.031196122989058495,1,1.0,1.0,100.0,Critical
80680,Normal,0,0.5834174,0.031196122989058495,1,1.0,1.0,100.0,Critical
80679,Normal,0,0.0878538,0.031196122989058495,1,1.0,1.0,100.0,Critical
80678,Normal,0,0.583417,0.031196122989058495,1,1.0,1.0,100.0,Critical
421,Exploits,1,26.068832,0.031196122989058495,1,1.0,1.0,100.0,Critical
80668,Normal,0,0.1069755,0.031196122989058495,1,1.0,1.0,100.0,Critical
80664,Normal,0,0.164558,0.031196122989058495,1,1.0,1.0,100.0,Critical
18500,Generic,1,0.08353195,0.031196122989058495,1,1.0,1.0,100.0,Critical
20373,Generic,1,0.06313645,0.031196122989058495,1,1.0,1.0,100.0,Critical
20371,Generic,1,0.06985359,0.031196122989058495,1,1.0,1.0,100.0,Critical
20370,Generic,1,0.06944944,0.031196122989058495,1,1.0,1.0,100.0,Critical
10982,DoS,1,0.52581704,0.031196122989058495,1,1.0,1.0,100.0,Critical
10981,Reconnaissance,1,0.09476943,0.031196122989058495,1,1.0,1.0,100.0,Critical
11004,DoS,1,0.51588947,0.031196122989058495,1,1.0,1.0,100.0,Critical
11003,Exploits,1,0.06442221,0.031196122989058495,1,1.0,1.0,100.0,Critical
11000,Exploits,1,0.17325753,0.031196122989058495,1,1.0,1.0,100.0,Critical
10999,Exploits,1,0.17325743,0.031196122989058495,1,1.0,1.0,100.0,Critical
10997,DoS,1,0.17325741,0.031196122989058495,1,1.0,1.0,100.0,Critical
80583,Normal,0,0.109163545,0.031196122989058495,1,1.0,1.0,100.0,Critical
80578,Normal,0,0.10513468,0.031196122989058495,1,1.0,1.0,100.0,Critical
80654,Normal,0,0.07563612,0.031196122989058495,1,1.0,1.0,100.0,Critical
80642,Normal,0,0.09366862,0.031196122989058495,1,1.0,1.0,100.0,Critical
446,DoS,1,15.222721,0.031196122989058495,1,1.0,1.0,100.0,Critical
433,Fuzzers,1,0.0868428,0.031196122989058495,1,1.0,1.0,100.0,Critical
80703,Normal,0,0.110645585,0.031196122989058495,1,1.0,1.0,100.0,Critical
19905,Generic,1,0.08771136,0.031196122989058495,1,1.0,1.0,100.0,Critical
11624,DoS,1,0.10358158,0.031196122989058495,1,1.0,1.0,100.0,Critical
11642,DoS,1,0.18922213,0.031196122989058495,1,1.0,1.0,100.0,Critical
19902,Generic,1,0.087952726,0.031196122989058495,1,1.0,1.0,100.0,Critical
19901,Generic,1,0.0877114,0.031196122989058495,1,1.0,1.0,100.0,Critical
20398,Generic,1,0.06764311,0.031196122989058495,1,1.0,1.0,100.0,Critical
20395,Generic,1,0.06764339,0.031196122989058495,1,1.0,1.0,100.0,Critical
20393,Generic,1,0.067643575,0.031196122989058495,1,1.0,1.0,100.0,Critical
20391,Generic,1,0.06764375,0.031196122989058495,1,1.0,1.0,100.0,Critical
20389,Generic,1,0.06764393,0.031196122989058495,1,1.0,1.0,100.0,Critical
80564,Normal,0,0.29434025,0.031196122989058495,1,1.0,1.0,100.0,Critical
80560,Normal,0,0.10516371,0.031196122989058495,1,1.0,1.0,100.0,Critical
80614,Normal,0,0.06461055,0.031196122989058495,1,1.0,1.0,100.0,Critical
453,Reconnaissance,1,0.09840271,0.031196122989058495,1,1.0,1.0,100.0,Critical
452,Exploits,1,0.18699788,0.031196122989058495,1,1.0,1.0,100.0,Critical
80606,Normal,0,0.10594006,0.031196122989058495,1,1.0,1.0,100.0,Critical
19896,Generic,1,0.08150705,0.031196122989058495,1,1.0,1.0,100.0,Critical
19892,Generic,1,0.08150705,0.031196122989058495,1,1.0,1.0,100.0,Critical
19889,Generic,1,0.08883421,0.031196122989058495,1,1.0,1.0,100.0,Critical
11649,Exploits,1,0.18922207,0.031196122989058495,1,1.0,1.0,100.0,Critical
10951,DoS,1,0.32542613,0.031196122989058495,1,1.0,1.0,100.0,Critical
10949,Exploits,1,0.1692747,0.031196122989058495,1,1.0,1.0,100.0,Critical
10945,Exploits,1,0.16379091,0.031196122989058495,1,1.0,1.0,100.0,Critical
20409,Generic,1,0.06985151,0.031196122989058495,1,1.0,1.0,100.0,Critical
20407,Generic,1,0.069851615,0.031196122989058495,1,1.0,1.0,100.0,Critical
18492,Generic,1,0.083532736,0.031196122989058495,1,1.0,1.0,100.0,Critical
18490,Generic,1,0.07839163,0.031196122989058495,1,1.0,1.0,100.0,Critical
18489,Generic,1,0.10568485,0.031196122989058495,1,1.0,1.0,100.0,Critical
18485,Generic,1,0.06296719,0.031196122989058495,1,1.0,1.0,100.0,Critical
18484,Generic,1,0.07839182,0.031196122989058495,1,1.0,1.0,100.0,Critical
18483,Generic,1,0.08857476,0.031196122989058495,1,1.0,1.0,100.0,Critical
18510,Generic,1,0.08546785,0.031196122989058495,1,1.0,1.0,100.0,Critical
80570,Normal,0,0.29434073,0.031196122989058495,1,1.0,1.0,100.0,Critical
80569,Normal,0,0.29434064,0.031196122989058495,1,1.0,1.0,100.0,Critical
18450,Generic,1,0.21582113,0.031196122989058495,1,1.0,1.0,100.0,Critical
507,Exploits,1,0.06792157,0.031196122989058495,1,1.0,1.0,100.0,Critical
18478,Generic,1,0.09565744,0.031196122989058495,1,1.0,1.0,100.0,Critical
18475,Generic,1,0.085033536,0.031196122989058495,1,1.0,1.0,100.0,Critical
18473,Generic,1,0.095657565,0.031196122989058495,1,1.0,1.0,100.0,Critical
18469,Generic,1,0.08503373,0.031196122989058495,1,1.0,1.0,100.0,Critical
18467,Generic,1,0.095657796,0.031196122989058495,1,1.0,1.0,100.0,Critical
18465,Generic,1,0.21582037,0.031196122989058495,1,1.0,1.0,100.0,Critical
18496,Generic,1,0.10568441,0.031196122989058495,1,1.0,1.0,100.0,Critical
20404,Generic,1,0.06985178,0.031196122989058495,1,1.0,1.0,100.0,Critical
19885,Generic,1,0.088834636,0.031196122989058495,1,1.0,1.0,100.0,Critical
19881,Generic,1,0.088835046,0.031196122989058495,1,1.0,1.0,100.0,Critical
19877,Generic,1,0.08628563,0.031196122989058495,1,1.0,1.0,100.0,Critical
19873,Generic,1,0.087952994,0.031196122989058495,1,1.0,1.0,100.0,Critical
11669,Exploits,1,0.08343021,0.031196122989058495,1,1.0,1.0,100.0,Critical
10930,DoS,1,0.13981618,0.031196122989058495,1,1.0,1.0,100.0,Critical
20431,Generic,1,0.20299694,0.031196122989058495,1,1.0,1.0,100.0,Critical
515,DoS,1,31.955153,0.031196122989058495,1,1.0,1.0,100.0,Critical
18434,Generic,1,0.06432215,0.031196122989058495,1,1.0,1.0,100.0,Critical
18433,Generic,1,0.06404651,0.031196122989058495,1,1.0,1.0,100.0,Critical
18460,Generic,1,0.08027419,0.031196122989058495,1,1.0,1.0,100.0,Critical
18457,Generic,1,0.21582076,0.031196122989058495,1,1.0,1.0,100.0,Critical
18456,Generic,1,0.085685976,0.031196122989058495,1,1.0,1.0,100.0,Critical
18455,Generic,1,0.080274284,0.031196122989058495,1,1.0,1.0,100.0,Critical
20433,Generic,1,0.20299679,0.031196122989058495,1,1.0,1.0,100.0,Critical
10923,Exploits,1,0.18666852,0.031196122989058495,1,1.0,1.0,100.0,Critical
10920,DoS,1,0.21023718,0.031196122989058495,1,1.0,1.0,100.0,Critical
10917,Exploits,1,0.18666856,0.031196122989058495,1,1.0,1.0,100.0,Critical
10942,Exploits,1,0.1866682,0.031196122989058495,1,1.0,1.0,100.0,Critical
10941,Exploits,1,0.18666819,0.031196122989058495,1,1.0,1.0,100.0,Critical
10940,Exploits,1,0.18666823,0.031196122989058495,1,1.0,1.0,100.0,Critical
11696,DoS,1,0.13975684,0.031196122989058495,1,1.0,1.0,100.0,Critical
10907,Exploits,1,0.18922485,0.031196122989058495,1,1.0,1.0,100.0,Critical
10906,Exploits,1,0.18922488,0.031196122989058495,1,1.0,1.0,100.0,Critical
10900,Exploits,1,0.07377847,0.031196122989058495,1,1.0,1.0,100.0,Critical
20445,Generic,1,0.063611634,0.031196122989058495,1,1.0,1.0,100.0,Critical
20442,Generic,1,0.063611835,0.031196122989058495,1,1.0,1.0,100.0,Critical
18448,Generic,1,0.06640603,0.031196122989058495,1,1.0,1.0,100.0,Critical
18447,Generic,1,0.08682792,0.031196122989058495,1,1.0,1.0,100.0,Critical
18445,Generic,1,0.10381176,0.031196122989058495,1,1.0,1.0,100.0,Critical
18442,Generic,1,0.06432123,0.031196122989058495,1,1.0,1.0,100.0,Critical
18440,Generic,1,0.06640627,0.031196122989058495,1,1.0,1.0,100.0,Critical
18439,Generic,1,0.06404595,0.031196122989058495,1,1.0,1.0,100.0,Critical
18438,Generic,1,0.10381207,0.031196122989058495,1,1.0,1.0,100.0,Critical
18436,Generic,1,0.0664064,0.031196122989058495,1,1.0,1.0,100.0,Critical
80493,Normal,0,0.10833002,0.031196122989058495,1,1.0,1.0,100.0,Critical
80488,Normal,0,0.10783859,0.031196122989058495,1,1.0,1.0,100.0,Critical
20437,Generic,1,0.20299648,0.031196122989058495,1,1.0,1.0,100.0,Critical
20435,Generic,1,0.20299663,0.031196122989058495,1,1.0,1.0,100.0,Critical
10894,Exploits,1,0.30578384,0.031196122989058495,1,1.0,1.0,100.0,Critical
20460,Generic,1,0.066371076,0.031196122989058495,1,1.0,1.0,100.0,Critical
80457,Normal,0,0.078557335,0.031196122989058495,1,1.0,1.0,100.0,Critical
80456,Normal,0,0.07855741,0.031196122989058495,1,1.0,1.0,100.0,Critical
80447,Normal,0,0.31656626,0.031196122989058495,1,1.0,1.0,100.0,Critical
80446,Normal,0,0.31801593,0.031196122989058495,1,1.0,1.0,100.0,Critical
80445,Normal,0,0.3165661,0.031196122989058495,1,1.0,1.0,100.0,Critical
80439,Normal,0,0.2847666,0.031196122989058495,1,1.0,1.0,100.0,Critical
80438,Normal,0,0.28476655,0.031196122989058495,1,1.0,1.0,100.0,Critical
80437,Normal,0,0.28476638,0.031196122989058495,1,1.0,1.0,100.0,Critical
18721,Generic,1,0.07545239,0.031196122989058495,1,1.0,1.0,100.0,Critical
11712,Exploits,1,0.13975559,0.031196122989058495,1,1.0,1.0,100.0,Critical
20476,Generic,1,0.076423086,0.031196122989058495,1,1.0,1.0,100.0,Critical
20474,Generic,1,0.0764231,0.031196122989058495,1,1.0,1.0,100.0,Critical
20471,Generic,1,0.076423146,0.031196122989058495,1,1.0,1.0,100.0,Critical
18428,Generic,1,0.06432285,0.031196122989058495,1,1.0,1.0,100.0,Critical
18732,Generic,1,0.08463531,0.031196122989058495,1,1.0,1.0,100.0,Critical
18730,Generic,1,0.071938336,0.031196122989058495,1,1.0,1.0,100.0,Critical
18726,Generic,1,0.0728277,0.031196122989058495,1,1.0,1.0,100.0,Critical
18724,Generic,1,0.0708768,0.031196122989058495,1,1.0,1.0,100.0,Critical
80421,Normal,0,0.1083431,0.031196122989058495,1,1.0,1.0,100.0,Critical
80419,Normal,0,0.068549715,0.031196122989058495,1,1.0,1.0,100.0,Critical
80404,Normal,0,0.104258575,0.031196122989058495,1,1.0,1.0,100.0,Critical
80395,Normal,0,0.104163624,0.031196122989058495,1,1.0,1.0,100.0,Critical
80393,Normal,0,0.0650753,0.031196122989058495,1,1.0,1.0,100.0,Critical
20490,Generic,1,0.07425431,0.031196122989058495,1,1.0,1.0,100.0,Critical
20487,Generic,1,0.07425459,0.031196122989058495,1,1.0,1.0,100.0,Critical
20486,Generic,1,0.07425468,0.031196122989058495,1,1.0,1.0,100.0,Critical
20485,Generic,1,0.07425477,0.031196122989058495,1,1.0,1.0,100.0,Critical
20484,Generic,1,0.07425486,0.031196122989058495,1,1.0,1.0,100.0,Critical
10879,Exploits,1,0.41680822,0.031196122989058495,1,1.0,1.0,100.0,Critical
10871,Exploits,1,1.0673915,0.031196122989058495,1,1.0,1.0,100.0,Critical
11697,Exploits,1,0.13975674,0.031196122989058495,1,1.0,1.0,100.0,Critical
19840,Generic,1,0.08628645,0.031196122989058495,1,1.0,1.0,100.0,Critical
19839,Generic,1,0.08456499,0.031196122989058495,1,1.0,1.0,100.0,Critical
18413,Generic,1,0.06579391,0.031196122989058495,1,1.0,1.0,100.0,Critical
18407,Generic,1,0.06679224,0.031196122989058495,1,1.0,1.0,100.0,Critical
18401,Generic,1,0.10381376,0.031196122989058495,1,1.0,1.0,100.0,Critical
80355,Normal,0,0.10510115,0.031196122989058495,1,1.0,1.0,100.0,Critical
80337,Normal,0,0.10832248,0.031196122989058495,1,1.0,1.0,100.0,Critical
19836,Generic,1,0.21603401,0.031196122989058495,1,1.0,1.0,100.0,Critical
19835,Generic,1,0.0759251,0.031196122989058495,1,1.0,1.0,100.0,Critical
19833,Generic,1,0.08795336,0.031196122989058495,1,1.0,1.0,100.0,Critical
19832,Generic,1,0.075925164,0.031196122989058495,1,1.0,1.0,100.0,Critical
19831,Generic,1,0.21603455,0.031196122989058495,1,1.0,1.0,100.0,Critical
19830,Generic,1,0.08795338,0.031196122989058495,1,1.0,1.0,100.0,Critical
10847,Exploits,1,0.23449342,0.031196122989058495,1,1.0,1.0,100.0,Critical
10840,Exploits,1,0.18076983,0.031196122989058495,1,1.0,1.0,100.0,Critical
10839,Exploits,1,0.10635381,0.031196122989058495,1,1.0,1.0,100.0,Critical
10837,DoS,1,0.18076992,0.031196122989058495,1,1.0,1.0,100.0,Critical
80319,Normal,0,1.1119946,0.031196122989058495,1,1.0,1.0,100.0,Critical
80317,Normal,0,1.1119939,0.031196122989058495,1,1.0,1.0,100.0,Critical
80316,Normal,0,1.1119937,0.031196122989058495,1,1.0,1.0,100.0,Critical
80315,Normal,0,1.1119932,0.031196122989058495,1,1.0,1.0,100.0,Critical
583,Fuzzers,1,0.10471916,0.031196122989058495,1,1.0,1.0,100.0,Critical
18414,Generic,1,0.066791505,0.031196122989058495,1,1.0,1.0,100.0,Critical
10855,Reconnaissance,1,0.07068417,0.031196122989058495,1,1.0,1.0,100.0,Critical
10852,Exploits,1,0.17325261,0.031196122989058495,1,1.0,1.0,100.0,Critical
20496,Generic,1,0.0765748,0.031196122989058495,1,1.0,1.0,100.0,Critical
20493,Generic,1,0.09258712,0.031196122989058495,1,1.0,1.0,100.0,Critical
20512,Generic,1,0.09144801,0.031196122989058495,1,1.0,1.0,100.0,Critical
20511,Generic,1,0.08298033,0.031196122989058495,1,1.0,1.0,100.0,Critical
20510,Generic,1,0.08298033,0.031196122989058495,1,1.0,1.0,100.0,Critical
20509,Generic,1,0.09144804,0.031196122989058495,1,1.0,1.0,100.0,Critical
20508,Generic,1,0.08298033,0.031196122989058495,1,1.0,1.0,100.0,Critical
20507,Generic,1,0.091448046,0.031196122989058495,1,1.0,1.0,100.0,Critical
20505,Generic,1,0.07609588,0.031196122989058495,1,1.0,1.0,100.0,Critical
20503,Generic,1,0.07609612,0.031196122989058495,1,1.0,1.0,100.0,Critical
20501,Generic,1,0.076096386,0.031196122989058495,1,1.0,1.0,100.0,Critical
80093,Normal,0,0.5824403,0.031196122989058495,1,1.0,1.0,100.0,Critical
80092,Normal,0,0.5824401,0.031196122989058495,1,1.0,1.0,100.0,Critical
80091,Normal,0,0.58244,0.031196122989058495,1,1.0,1.0,100.0,Critical
80169,Normal,0,0.090308025,0.031196122989058495,1,1.0,1.0,100.0,Critical
20499,Generic,1,0.07657471,0.031196122989058495,1,1.0,1.0,100.0,Critical
10848,DoS,1,0.17325248,0.031196122989058495,1,1.0,1.0,100.0,Critical
20522,Generic,1,0.101011254,0.031196122989058495,1,1.0,1.0,100.0,Critical
20520,Generic,1,0.1010113,0.031196122989058495,1,1.0,1.0,100.0,Critical
20517,Generic,1,0.11866949,0.031196122989058495,1,1.0,1.0,100.0,Critical
20516,Generic,1,0.1010114,0.031196122989058495,1,1.0,1.0,100.0,Critical
20515,Generic,1,0.11866954,0.031196122989058495,1,1.0,1.0,100.0,Critical
20514,Generic,1,0.091447964,0.031196122989058495,1,1.0,1.0,100.0,Critical
10831,DoS,1,0.14331439,0.031196122989058495,1,1.0,1.0,100.0,Critical
10830,Reconnaissance,1,0.09222464,0.031196122989058495,1,1.0,1.0,100.0,Critical
10826,Exploits,1,41.303833,0.031196122989058495,1,1.0,1.0,100.0,Critical
18392,Generic,1,0.1038142,0.031196122989058495,1,1.0,1.0,100.0,Critical
18386,Generic,1,0.103814445,0.031196122989058495,1,1.0,1.0,100.0,Critical
80094,Normal,0,0.58244044,0.031196122989058495,1,1.0,1.0,100.0,Critical
19827,Generic,1,0.07592536,0.031196122989058495,1,1.0,1.0,100.0,Critical
19826,Generic,1,0.0879534,0.031196122989058495,1,1.0,1.0,100.0,Critical
19824,Generic,1,0.21603526,0.031196122989058495,1,1.0,1.0,100.0,Critical
19823,Generic,1,0.07592551,0.031196122989058495,1,1.0,1.0,100.0,Critical
19822,Generic,1,0.08795344,0.031196122989058495,1,1.0,1.0,100.0,Critical
19818,Generic,1,0.21603589,0.031196122989058495,1,1.0,1.0,100.0,Critical
10816,Exploits,1,0.09707081,0.031196122989058495,1,1.0,1.0,100.0,Critical
10808,Exploits,1,0.06965884,0.031196122989058495,1,1.0,1.0,100.0,Critical
10804,Reconnaissance,1,0.1807705,0.031196122989058495,1,1.0,1.0,100.0,Critical
20544,Generic,1,0.09116703,0.031196122989058495,1,1.0,1.0,100.0,Critical
20542,Generic,1,0.08732092,0.031196122989058495,1,1.0,1.0,100.0,Critical
20540,Generic,1,0.0873209,0.031196122989058495,1,1.0,1.0,100.0,Critical
80044,Normal,0,0.30841085,0.031196122989058495,1,1.0,1.0,100.0,Critical
80043,Normal,0,0.30685917,0.031196122989058495,1,1.0,1.0,100.0,Critical
20534,Generic,1,0.07849663,0.031196122989058495,1,1.0,1.0,100.0,Critical
20531,Generic,1,0.064150855,0.031196122989058495,1,1.0,1.0,100.0,Critical
20553,Generic,1,0.07755609,0.031196122989058495,1,1.0,1.0,100.0,Critical
20551,Generic,1,0.07642199,0.031196122989058495,1,1.0,1.0,100.0,Critical
20550,Generic,1,0.09116679,0.031196122989058495,1,1.0,1.0,100.0,Critical
20548,Generic,1,0.07642204,0.031196122989058495,1,1.0,1.0,100.0,Critical
20547,Generic,1,0.09116689,0.031196122989058495,1,1.0,1.0,100.0,Critical
20545,Generic,1,0.07849536,0.031196122989058495,1,1.0,1.0,100.0,Critical
10750,DoS,1,0.16987242,0.031196122989058495,1,1.0,1.0,100.0,Critical
10748,Reconnaissance,1,0.16987233,0.031196122989058495,1,1.0,1.0,100.0,Critical
10747,DoS,1,0.7468351,0.031196122989058495,1,1.0,1.0,100.0,Critical
10745,Exploits,1,0.13271345,0.031196122989058495,1,1.0,1.0,100.0,Critical
10738,Exploits,1,0.16987202,0.031196122989058495,1,1.0,1.0,100.0,Critical
10737,DoS,1,0.17800309,0.031196122989058495,1,1.0,1.0,100.0,Critical
79977,Normal,0,0.29751122,0.031196122989058495,1,1.0,1.0,100.0,Critical
79976,Normal,0,0.29751122,0.031196122989058495,1,1.0,1.0,100.0,Critical
79975,Normal,0,0.2975111,0.031196122989058495,1,1.0,1.0,100.0,Critical
80042,Normal,0,0.30685914,0.031196122989058495,1,1.0,1.0,100.0,Critical
80041,Normal,0,0.067744166,0.031196122989058495,1,1.0,1.0,100.0,Critical
80040,Normal,0,0.067744195,0.031196122989058495,1,1.0,1.0,100.0,Critical
20556,Generic,1,0.07755599,0.031196122989058495,1,1.0,1.0,100.0,Critical
10752,Exploits,1,0.1698725,0.031196122989058495,1,1.0,1.0,100.0,Critical
19764,Generic,1,0.08776214,0.031196122989058495,1,1.0,1.0,100.0,Critical
11802,Exploits,1,0.0816015,0.031196122989058495,1,1.0,1.0,100.0,Critical
10735,Exploits,1,1.0932883,0.031196122989058495,1,1.0,1.0,100.0,Critical
